Source	Station	IBMR_strata	IBMR_strata2	Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12
20mm	809	6	7	1995	5	22	0	1815.765403	0	1227.559709	0	443.2854504	40.91865696	818.3731392	859.2917961	0	627.6921978	0
20mm	809	6	7	1995	6	5	0	5425.817197	0	9621.03668	0	208.8287031	74.58167969	596.6534375	563.8374984	0	1144.082966	0
20mm	809	6	7	1995	6	19	0	3378.412929	0	17620.80664	0	183.3247326	41.90279602	314.2709702	131.9938075	0	0	0
20mm	809	6	7	1995	7	3	0	8850.950301	0	14060.69212	0	175.9838072	62.11193194	621.1193194	0	0	0	0
20mm	809	6	7	1995	7	17	0	7532.555313	0	20681.76049	0	665.3757193	18.83138828	502.1703542	0	0	0	0
20mm	809	6	7	1995	7	31	0	9974.052885	0	11614.75282	0	220.2338641	33.88213294	169.4106647	0	0	0	0
20mm	812	6	7	1995	4	25	0	790.4301055	0	140.5209076	0	1053.906807	7.026045382	562.0836306	2891.920279	17.56511346	323.3386085	0
20mm	812	6	7	1995	5	9	0	3680.643833	0	0	0	1015.118208	33.61318569	1075.621942	4178.791245	0	412.5010147	0
20mm	812	6	7	1995	5	23	0	2644.94538	0	730.5087239	0	1486.207404	25.189956	705.3187679	1227.254656	0	772.82785	0
20mm	812	6	7	1995	6	6	0	4690.82236	0	7659.410425	0	589.1854172	190.3522117	1631.590386	837.5497316	0	556.1910339	0
20mm	812	6	7	1995	6	21	0	851.170536	0	917.7229647	0	411.9245063	6.304966933	392.3090536	719.3336775	0	21.49293172	0
20mm	812	6	7	1995	7	10	0	4861.682286	0	9898.56033	0	1462.88458	197.0952278	700.7830322	735.8221838	0	0	0
20mm	812	6	7	1995	7	18	0	7235.129719	0	21203.48252	0	1658.389284	54.19572823	216.7829129	273.1464703	54.19572823	0	0
20mm	812	6	7	1995	8	1	0	5811.413389	0	3270.189191	0	741.4561911	70.1377478	0	112.2203965	0	0	0
20mm	815	6	7	1995	4	25	0	543.1768327	0	159.3318709	0	1068.972007	1.448471554	637.3274837	1630.399581	0	533.2692873	0
20mm	815	6	7	1995	5	9	0	1623.642814	0	79.20208847	0	2096.215275	2.640069616	1689.644554	2350.717985	0	809.9733581	0
20mm	815	6	7	1995	5	23	0	1447.769748	0	112.8132271	0	413.6484995	25.06960603	1203.341089	610.6956028	0	269.1974295	0
20mm	815	6	7	1995	6	6	0	5234.105916	0	10243.089	0	607.8316547	131.3216538	2251.228351	504.2751506	0	345.338429	0
20mm	815	6	7	1995	6	21	0	2103.619123	0	3842.226709	0	599.3873666	42.2644938	998.9789444	806.867609	0	0	0
20mm	815	6	7	1995	7	10	0	4198.931134	0	14961.70864	0	820.4807964	62.74264913	0	405.4140405	0	0	0
20mm	815	6	7	1995	7	18	0	4007.381305	0	16238.12713	0	681.5274328	32.71331677	327.1331677	412.1877914	0	0	0
20mm	815	6	7	1995	8	1	0	10527.07231	0	11538.4216	0	697.3909538	70.62186874	176.5546718	148.3059243	0	0	0
20mm	901	6	7	1995	4	24	0	962.6414368	0	61.6179653	0	160.4402394	1.337001996	802.2011974	299.488447	0	601.6152446	0
20mm	901	6	7	1995	5	8	0	8790.277657	0	551.0793765	0	568.2603738	44.3953417	2663.720502	895.0100887	0	2996.507983	0
20mm	901	6	7	1995	5	22	0	4572.115262	0	1430.251441	0	356.390523	28.13609392	750.2958379	669.6390354	0	1222.888429	0
20mm	901	6	7	1995	6	5	0	133.9870149	0	214.5970889	0	16.55774493	2.832245844	39.21571168	5.490199635	2.178650649	33.42050096	0
20mm	901	6	7	1995	7	4	0	2348.728661	0	5973.94029	0	88.50281911	5.105931872	68.07909162	0	0	0	0
20mm	901	6	7	1995	7	24	0	7597.978612	0	31749.11482	0	292.9341152	67.13073473	488.2235253	0	0	0	0
20mm	901	6	7	1995	8	8	0	10484.61589	0	8023.929491	112.937317	177.9207545	0	0	0	0	0	0
20mm	902	3	4	1995	4	24	0	1680.318187	0	281.7282108	0	594.0207414	3.083152637	1027.717546	1208.595834	10.27717546	2617.021067	0
20mm	902	3	4	1995	5	8	0	1801.375764	0	36.39142957	0	312.9662944	20.62181009	1552.700995	713.2720196	0	781.5423415	0
20mm	902	3	4	1995	5	22	0	2158.599654	0	999.8205765	0	307.2601309	62.22989992	2333.621247	588.0725543	0	3520.112077	0
20mm	902	3	4	1995	6	5	0	9064.833655	0	5431.561994	0	470.9004496	133.4217941	2825.402698	197.7781888	0	1805.903224	0
20mm	902	3	4	1995	6	20	0	4987.428615	0	13370.55331	0	325.4208742	18.86497821	1697.848039	0	0	144.6943829	0
20mm	902	3	4	1995	7	3	0	11095.49422	0	23976.47027	0	612.1651985	110.5298275	1020.275331	0	0	0	0
20mm	902	3	4	1995	7	17	0	16570.66474	0	19354.53642	0	1113.548671	79.53919076	0	148.4731561	0	0	0
20mm	902	3	4	1995	7	31	0	9942.876478	0	6906.421647	0	268.6092992	112.6426093	0	72.78445527	0	0	0
20mm	906	3	4	1995	4	25	0	753.3510434	0	68.9340824	0	752.3662707	0.984772606	2048.32702	1406.255281	0	453.1923532	0
20mm	906	3	4	1995	5	9	0	1225.311431	0	0	0	1769.894289	31.76733339	3539.788578	2363.489605	0	417.6950522	0
20mm	906	3	4	1995	5	23	0	850.3505917	0	208.8580401	0	778.7421208	14.91843143	1312.821966	1578.966783	0	503.467224	0
20mm	906	3	4	1995	6	6	0	3343.261413	0	3343.261413	0	1398.597691	100.2978424	4569.123931	1497.781113	0	1196.664702	0
20mm	906	3	4	1995	6	21	0	3921.171436	0	7122.5143	0	1007.760002	162.9085717	1515.428574	891.0720017	0	0	0
20mm	906	3	4	1995	7	10	0	5258.736162	0	1950.890374	0	2377.512901	100.7420721	1450.685838	1827.864155	0	0	0
20mm	906	3	4	1995	7	18	0	7186.358587	0	4990.526797	0	1410.655575	725.2898944	1064.645717	558.9390012	0	0	0
20mm	906	3	4	1995	7	31	0	8595.399285	0	1287.043833	0	1109.587908	106.7913244	208.373316	393.8255672	0	0	0
20mm	910	3	4	1995	4	24	0	98.27610452	0	29.11884578	0	505.2119743	0	2154.794588	1369.750506	109.1956717	491.3514038	0
20mm	910	3	4	1995	5	8	0	825.3902181	0	110.2755723	0	674.0686781	20.63475545	2338.605618	1704.4308	137.5650364	791.3428716	0
20mm	910	3	4	1995	5	22	0	422.3274588	0	29.63701465	0	659.423576	2.963701465	1244.754615	1419.020262	133.3665659	750.1424778	0
20mm	910	3	4	1995	6	6	0	228.771728	0	57.19293199	0	1753.916581	22.8771728	4651.691802	1056.925383	19.06431066	175.4679154	0
20mm	910	3	4	1995	6	21	0	164.2976526	0	140.8265594	0	319.2068679	36.51058946	333.8111037	359.2642003	20.86319398	32.00413956	0
20mm	910	3	4	1995	7	3	0	22462.25878	0	3208.894112	0	9947.571746	80.22235279	13905.20782	5390.942108	0	0	0
20mm	910	3	4	1995	7	17	0	202.2461166	0	151.6845874	0	1776.395057	23.59538027	2831.445632	1359.093903	0	0	0
20mm	910	3	4	1995	7	31	0	24292.85872	0	2460.036326	0	1257.3519	95.66807934	273.3373695	1836.827123	0	0	0
20mm	912	3	4	1995	4	24	0	0	0	26.00660996	0	737.2873925	0	2184.555237	1256.119261	19.50495747	199.4706984	0
20mm	912	3	4	1995	5	8	0	141.4618074	0	0	0	970.3232125	10.4786524	2347.218138	739.3737136	31.43595721	32.14850557	0
20mm	912	3	4	1995	5	22	0	52.45981662	0	0	0	995.570742	1.165773703	4616.463862	1077.174901	93.26189621	71.53187439	0
20mm	912	3	4	1995	6	6	0	21.68587353	0	28.91449804	0	663.58773	4.337174706	1445.724902	680.0689939	14.45724902	66.53225999	0
20mm	912	3	4	1995	6	20	0	158.9876524	0	172.2366234	0	1820.40862	2.649794207	1059.917683	623.2315974	13.24897103	121.9435294	0
20mm	912	3	4	1995	7	3	0	11991.47518	0	521.368486	0	20229.09726	364.9579402	25025.68733	10218.82233	347.5789907	1066.372343	0
20mm	912	3	4	1995	7	17	0	98.17355331	0	0	0	978.8266871	15.27144163	523.5922843	757.4635046	0	0	0
20mm	912	3	4	1995	7	31	0	1359.910062	0	113.3258385	0	1091.705578	35.88651553	0	3014.467304	0	0	0
20mm	914	3	4	1995	4	24	0	6997.829118	0	482.6089047	0	4592.828076	8.043481744	482.6089047	2094.522647	120.6522262	7156.446578	0
20mm	914	3	4	1995	5	8	0	4640.023761	0	73.82937573	0	644.6280097	4.326362481	692.2179969	327.0730036	64.89543721	3451.052824	0
20mm	914	3	4	1995	5	22	0	3684.842704	0	644.8474732	0	374.6256748	119.7573879	7615.341588	567.4657764	92.12106759	3391.529225	0
20mm	914	3	4	1995	6	5	0	14993.20876	0	2739.143908	0	1201.378907	76.88825005	5574.398128	242.1979877	0	1032.032536	0
20mm	914	3	4	1995	6	20	0	17184.51862	0	13518.48798	0	1573.338149	358.9655	2444.020426	513.2442894	0	234.3204583	0
20mm	914	3	4	1995	7	3	0	24799.08314	0	30721.25224	0	3528.625759	0	8389.739568	1865.483269	0	0	0
20mm	914	3	4	1995	7	17	0	20496.77672	0	20954.0022	0	10502.92349	26.79317218	4822.770992	2025.563817	0	0	0
20mm	914	3	4	1995	7	31	0	20177.78587	0	1667.006046	0	3823.878203	95.59695506	0	229.4326921	0	0	0
20mm	915	3	4	1995	4	24	0	548.977058	0	156.6922851	0	502.2123456	0	528.6445743	666.0921637	10.16624181	2152.112062	0
20mm	915	3	4	1995	5	22	0	546.0085215	0	168.002622	0	445.2069483	7.00010925	224.003496	776.1721136	42.0006555	3822.787662	0
20mm	915	3	4	1995	6	5	0	5826.386255	0	2095.822394	0	374.4536011	153.6936422	1788.435109	328.6249514	0	685.8648645	0
20mm	915	3	4	1995	6	20	0	6578.707292	0	18139.34826	0	263.9999042	38.32256675	0	143.0709159	0	0	0
20mm	915	3	4	1995	7	3	0	8765.16196	0	13338.28994	0	1460.860327	19.05469991	4827.190645	106.7063195	0	0	0
20mm	915	3	4	1995	7	17	0	7783.411167	0	8458.118952	0	1289.960978	43.64529626	775.916378	0	0	0	0
20mm	915	3	4	1995	7	31	0	19287.02572	0	2872.535746	0	779.688274	266.7354621	0	229.8028597	0	0	0
20mm	918	3	4	1995	4	24	0	0	0	0	0	1121.647371	0	159.0989179	935.5016375	5.682104212	34.86539145	0
20mm	918	3	4	1995	5	22	0	29.68883313	0	304.8053535	0	370.5166375	0.395851108	63.33617735	332.5149311	3.958511084	12.14471201	0
20mm	918	3	4	1995	6	5	0	474.6466989	0	397.3786317	0	416.5116769	57.39913569	382.6609046	284.3464875	0	677.3098011	0
20mm	918	3	4	1995	6	20	0	2963.412656	0	14023.69485	0	258.6251046	34.12414574	71.84030682	90.51878659	17.96007671	0	0
20mm	918	3	4	1995	7	3	0	10245.59581	0	16381.37636	0	1910.19583	23.15388885	4167.699993	388.9853326	0	177.5903275	0
20mm	918	3	4	1995	7	17	0	5555.707932	0	5317.423525	0	725.720224	82.72458512	225.6125049	252.6860055	18.80104207	0	0
20mm	919	4	5	1995	4	25	0	42.85842673	0	114.289138	0	494.3005216	0	171.4337069	3888.116473	0	0	0
20mm	919	4	5	1995	5	9	0	149.2434571	0	227.4186013	0	1790.921485	2.842732516	2046.767412	3247.537627	0	0	0
20mm	919	4	5	1995	5	23	0	370.8654288	0	353.2051703	0	2299.365659	1.766025852	988.9744769	2076.846401	0	0	0
20mm	919	4	5	1995	6	5	0	1001.545749	0	66.76971663	0	1902.936924	5.007728747	1402.164049	729.1253056	0	51.21237265	0
20mm	919	4	5	1995	6	21	0	431.0772765	0	317.1143183	0	685.7597133	8.918840203	1109.900114	466.1580479	9.909822448	0	0
20mm	919	4	5	1995	7	10	0	567.5753984	0	620.128676	0	632.7414628	19.9702455	126.1278663	1112.447781	0	64.49338231	0
20mm	919	4	5	1995	7	18	0	10823.37782	0	3044.075011	0	210.4545686	195.4220995	1202.597535	378.8182236	0	0	0
20mm	919	4	5	1995	7	31	0	1119.663484	0	311.8050209	0	999.6657941	76.53395967	151.1781919	380.9690437	0	0	0
EMP	NZ028	12	13	1995	1	26	0	45.5983	0	386.47426	0	222.292	1989.7997	292.96	1635.6816	632.8	26.44616	0
EMP	NZ028	12	13	1995	2	9	0	45.3672	0	12	0	101.734	2088.272	139.16	336.6048	1655.55	11.0448	0
EMP	NZ028	12	13	1995	3	29	0	27.85767	0	34.76697	0	203.47	984.2712	131.28	1212.8928	560.25	0	0
EMP	NZ028	12	13	1995	4	25	448.31507	439.01539	8.90172	598.87795	0	181.954	2078.651	312.72	1671.7344	7.11	632.37616	0
EMP	NZ028	12	13	1995	5	11	1.3832	244.36752	0	154.26453	0	374.564	437.39	499.44	2586.9816	10.4	127.69016	0
EMP	NZ028	12	13	1995	6	22	0	55.45315	1802.76732	160.49145	0	142.91	931.088	129.92	309.2208	1648.35	0	1729.18196
EMP	NZ028	12	13	1995	7	7	0	408.90569	10984.39696	732.94533	0	32.26	827.5241	0	0	32.26	0	4980.12284
EMP	NZ028	12	13	1995	8	21	1623.8369	1643.59336	252.591	5550.37505	951.6287	0	5874.421	0	989.7888	1162.79	0	371.80154
EMP	NZ028	12	13	1995	9	19	917.24115	411.015	450.26928	68.0306	251.11054	0	5288.212	0	7.1904	1153.71	0	957.36168
EMP	NZ028	12	13	1995	10	18	1435.79485	686.97295	380.7958	0	450.47402	0	5286.626	0	44.28645	0	0	1596.82732
EMP	NZ028	12	13	1995	11	16	228.00057	785.685	46.83732	1035.43986	783.69736	0	915.355	0	180.2553	5714.29	0	113.82712
EMP	NZ028	12	13	1995	12	19	373.59567	30.95785	391.98868	92.90965	672.73844	23.366	2474.246	37.4	387.48762	2247.19	0	684.16062
EMP	NZ032	10	11	1995	1	27	0	2582.06091	15.56236	730.97305	0	7.458	3094.858	49.72	4221.336	49.7	495.60472	33.08866
EMP	NZ032	10	11	1995	2	10	0	814.59236	0	0	0	38.082	1761.1122	398.96	4482.7944	36.27	389.4826	0
EMP	NZ032	10	11	1995	3	29	0	231.89096	0	15.08546	0	22.978	1154.288	123.72	2993.9112	1098.9	0	0
EMP	NZ032	10	11	1995	4	26	0	485.35838	88.50388	415.91525	0	37.696	920.083	0	1623.0312	891.68	614.45904	784.06548
EMP	NZ032	10	11	1995	5	12	0	522.47335	337.27628	324.25861	0	18.474	963.5149	30.8	1124.9616	711.21	425.0714	1577.68754
EMP	NZ032	10	11	1995	6	23	911.99962	123.85487	3766.00348	502.35104	0	50.434	922.7517	0	151.3008	1768.33	55.25468	7288.05022
EMP	NZ032	10	11	1995	7	10	224.15687	629.90202	10015.96244	395.70322	0	0	455.235	0	194.7792	1210.56	0	6481.35774
EMP	NZ032	10	11	1995	8	22	4408.00038	1070.02865	332.76908	75.59795	2539.0984	0	20200.667	0	781.4184	2330.01	0	8431.32598
EMP	NZ032	10	11	1995	9	20	4081.06244	324.405	332.30584	0	1755.90758	0	9387.486	0	33.0288	623.33	0	2878.50046
EMP	NZ032	10	11	1995	10	19	1360.22691	565.53	1565.13772	0	2909.59242	0	6594.878	0	200.0208	2840.91	0	3961.66826
EMP	NZ032	10	11	1995	11	17	82.89491	1357.32	226.58696	1438.33855	1568.06122	0	2915.811	0	1596.2016	1734.1	0	923.36794
EMP	NZ032	10	11	1995	12	21	1.8354	6.6378	166.97924	15.6998	24.5272	10.12	968.99	18.4	973.5096	22.99	28.2256	612.10028
EMP	NZ048	8	9	1995	1	25	0	56.74718	0	8.73728	0	85.946	995.0732	266.04	1001.2464	2.56	0	0
EMP	NZ048	8	9	1995	2	8	0	33.35085	0	10.23264	0	116.18	1428.914	123.36	411.6672	0	5.24628	0
EMP	NZ048	8	9	1995	3	27	0	51.33513	0	29.8	0	219.15	1237.446	149.08	3252.5976	0	0	0
EMP	NZ048	8	9	1995	4	24	1855.81417	563.70632	18.35432	674.36	0	312.258	2217.6592	527.76	2319.0384	1199.44	269.86128	0
EMP	NZ048	8	9	1995	5	10	0	344.01639	56.87836	36.36	0	318.03	1077.989	726.92	2030.2968	0	55.74556	24.19758
EMP	NZ048	8	9	1995	6	21	0	50.50208	1884.74828	317.81856	0	155.194	48.11	124.16	625.7496	0	0	867.57242
EMP	NZ048	8	9	1995	7	6	7696.06761	64.01885	9249.25016	241.26497	0	56.56	20523.292	141.4	118.7592	15168.54	0	2728.73634
EMP	NZ048	8	9	1995	8	18	5290.99004	894.02938	320.93768	1286.49785	1110.5223	13.73	34545.455	0	46.116	2854.64	0	1194.14658
EMP	NZ048	8	9	1995	9	18	3059.18487	100.60568	1386.85292	256.2476	1751.2954	0	9598.989	0	965.5128	12.88	0	1680.09468
EMP	NZ048	8	9	1995	10	17	833.49903	938.325	550.35416	482.95537	507.0732	0	8981.7961	0	382.0622351	0	0	551.32682
EMP	NZ048	8	9	1995	11	15	452.10291	640.77	71.31392	288.65435	835.15116	0	4497.799	0	175.28385	561.8	0	75.81376
EMP	NZ048	8	9	1995	12	18	457.06514	107.25723	186.83596	136.50287	575.82934	7.85	3410.662	15.72	199.68999	7.85	0	198.63844
EMP	NZ054	8	9	1995	1	25	0	11.59542	0	0	0	95.316	1819.364	299.32	913.1304	0	0	0
EMP	NZ054	8	9	1995	2	8	0	29.91581	0	25.63272	0	145.13	1032.609	130.68	498.31953	2.33	0	0
EMP	NZ054	8	9	1995	3	27	0	52.2249	0	0	0	173.622	944.99	196.56	2400.9384	0	0	0
EMP	NZ054	8	9	1995	4	24	896.62881	201.04832	13.12096	0	0	456.922	1858.124	628.8	3408.7032	0	225.06848	0
EMP	NZ054	8	9	1995	5	10	0	376.46598	24.12604	77.08	0	333.346	709.412	231.24	1828.9656	0	147.78556	0
EMP	NZ054	8	9	1995	6	21	0	0	1049.13844	179.63747	0	179.212	504.681	132.76	515.7432	0	25.4644	1347.2382
EMP	NZ054	8	9	1995	7	6	77.3262	0	5471.34016	133.17526	0	230.212	1622.4033	78.04	196.6608	581.4	0	5245.31128
EMP	NZ054	8	9	1995	8	18	2733.88948	91.755	2552.97824	81.56	3316.13076	73.404	17557.595	0	102.7656	2777.78	0	4885.32902
EMP	NZ054	8	9	1995	9	18	764.36829	0	3219.7684	0	2722.30592	0	1792.955	0	0	574.71	0	4379.33606
EMP	NZ054	8	9	1995	10	17	692.51637	155.16	4877.92972	0	597.47726	0	5123.563	0	115.8528	0	0	3671.2973
EMP	NZ054	8	9	1995	11	15	454.84936	362.745	85.86216	573.65055	1318.31034	0	4204.906	0	148.44084	3409.09	0	307.461
EMP	NZ060	7	8	1995	1	26	0.45486	16.45362	4.28184	13.68	0	230.594	1765.3664	410.56	615.0312	10.26	0	0
EMP	NZ060	7	8	1995	2	9	0	22.58923	2.47896	11.85	0	162.836	2283.597	173.92	597.5928	0	0	0
EMP	NZ060	7	8	1995	3	28	0	9.645	0	25.72	0	254.516	1575.605	205.68	1565.6256	0	0	0
EMP	NZ060	7	8	1995	4	25	0	208.31172	0	27.08	0	289.858	1085.714	514.72	2377.956	0	103.88248	90.13532
EMP	NZ060	7	8	1995	5	11	0	177.14583	24.87724	79.48	0	399.432	974.696	755.16	3388.6272	0	0	0
EMP	NZ060	7	8	1995	6	22	1408.23592	0	492.98752	70.71736	0	623.802	299.2678	248.68	887.8296	0	0	1379.20882
EMP	NZ060	7	8	1995	7	7	0	114.46127	4328.56464	236.00895	0	200.524	598.2478	138.28	174.2328	0	106.06076	6166.28342
EMP	NZ060	7	8	1995	8	21	2191.47691	145.84721	1533.46212	236.62329	1663.47736	46.22	9767.2366	0	1187.4912	568.18	0	11934.4115
EMP	NZ060	7	8	1995	9	19	75.56794	70.59278	3904.34948	0	155.88102	42.878	450.8476	0	65.4864	0	0	1504.64226
EMP	NZ060	7	8	1995	10	18	303.99943	0	5817.36792	112.45835	351.40546	19.77	636.8036	0	0	571.43	0	8684.53542
EMP	NZ060	7	8	1995	11	16	665	17.535	1200.46768	0	2493.93636	0	5777.778	0	98.2128	1111.11	0	1120.59552
EMP	NZ060	7	8	1995	12	19	0	34.52408	117.90084	60.71247	0	264.49	228.911	196.52	852.9192	4.09	0	43.60356
EMP	NZ064	5	6	1995	1	26	0	56.25842	0	17.84999	0	234.388	2431.3686	230.2	588.9072	0	0	0
EMP	NZ064	5	6	1995	2	9	0	17.29505	3.98136	10.85334	0	143.182	1142.577	178.16	534.5256	3.18	0	0
EMP	NZ064	5	6	1995	3	28	0	59.01	0	39.32	0	184.89	951.87	236.04	2942.94	0	0	0
EMP	NZ064	5	6	1995	4	25	74.7194	95.46	0	84.84	0	422.866	1019.014	537.44	4175.1528	0	21.69076	18.82034
EMP	NZ064	5	6	1995	5	11	1.77422	59.26962	33.40336	106.72	0	322.85	648.1935	1120.64	1524.0288	0	0	0
EMP	NZ064	5	6	1995	6	22	0	13.665	136.88116	62.18486	0	614.084	499.092	109.32	1515.3264	546.45	0	121.28072
EMP	NZ064	5	6	1995	7	7	0	7.365	61.44816	98.16	0	193.374	435.765	98.16	1302.7728	543.48	0	104.51012
EMP	NZ064	5	6	1995	8	21	218.03222	35.29526	2068.09116	36.38258	113.65158	49.026	805.4095	0	35.8008	546.45	0	1702.13604
EMP	NZ064	5	6	1995	9	19	74.7194	8.9635	171.09832	0	4.6655	35.734	451.3125	0	52.9704	561.8	0	79.30098
EMP	NZ064	5	6	1995	10	18	0	49.27731	2929.8678	0	217.62558	8.166	268.09	0	91.4256	0	0	2245.50348
EMP	NZ064	5	6	1995	11	16	151.13588	24.96494	434.0684	15.08	492.2769	19.598	181.384	0	44.3184	568.18	0	1615.08864
EMP	NZ064	5	6	1995	12	19	0.2926	31.00529	2.7544	14.98307	5.8652	173.048	343.544	263.52	309.876	0	0	23.37236
EMP	NZ074	7	8	1995	9	18	0	25.32	4587.11516	0	135.0329	57.404	523.183	0	28.3584	0	0	988.7999
EMP	NZ074	7	8	1995	10	17	303.99943	25.65	3424.79592	0	182.32774	61.548	557.028	0	172.29663	0	0	3094.76134
EMP	NZ074	7	8	1995	11	15	148.65011	14.07	1174.97696	0	875.70102	11.262	1869.07	0	15.7584	0	0	1873.67532
EMP	NZ074	7	8	1995	12	18	0	69.47735	289.07428	112.56074	0	103.662	451.916	75.4	316.6296	0	0	426.47902
EMP	NZ080	6	7	1995	1	23	0	15.5703	0	12.11615	0	78.788	1786.5742	269.72	471.0216	10.65	21.7828	0
EMP	NZ080	6	7	1995	2	6	0	10.16109	0	18.52	0	109.758	862.301	111.16	509.6448	2.32	7.11776	0
EMP	NZ086	6	7	1995	1	24	0	20.325	0	21.68	0	91.088	795.726	108.44	1678.6896	5.42	8.31428	7.21402
EMP	NZ086	6	7	1995	2	7	0	31.43124	0	0	0	103.03	1626.773	192.2	681.5928	5.34	0	0
EMP	NZ086	6	7	1995	3	23	0	225.09198	0	55.92	0	287.994	1150.124	223.68	2327.7408	0	42.89064	0
EMP	NZ086	6	7	1995	4	20	0	540.61092	0	27.72	0	342.486	1381.39	582.36	1024.968	574.71	319.04132	36.92194
EMP	NZ086	6	7	1995	5	8	0	3090.5969	112.02896	94.73814	0	434.626	744.965	1073.76	1309.6272	12.78	980.47144	0
EMP	NZ086	6	7	1995	6	19	0	72.81378	965.69264	0	0	327.276	1353.361	576.68	581.2968	561.8	22.12028	230.263
EMP	NZ086	6	7	1995	7	3	0	0	3583.68724	0	0	128.518	1613.058	311.56	163.5648	0	0	9952.1532
EMP	NZ086	6	7	1995	8	16	0	31.54762	3009.65776	59.45446	0	546.968	443.731	69.68	117.0624	0	0	2550.38234
EMP	NZ086	6	7	1995	9	14	0	0	3979.9202	0	0	67.772	404.182	0	81.3288	0	0	1030.91274
EMP	NZ086	6	7	1995	10	13	0	0	2697.75952	44.84682	0	57.816	501.814	0	110.376	0	0	3042.85234
EMP	NZ086	6	7	1995	11	13	295.55526	0	1198.58968	0	37.16404	43.686	566.245	0	156.1392	0	0	507.21748
EMP	NZ086	6	7	1995	12	15	0	0	563.98844	16.17762	0	30.352	471.911	37.92	294.7728	4.74	0	934.06918
EMP	NZ092	3	4	1995	1	23	0	265.59243	0	63.6	0	489.606	1557.94	604.04	2229.8976	111.27	780.31512	21.1629
EMP	NZ092	3	4	1995	2	6	0	81.78642	0	24.76	0	177.006	173.652	74.28	1351.6272	80.46	0	0
EMP	NZ092	3	4	1995	3	24	0	111.54123	0	76.16	0	841.684	1744.6145	1523.4	1007.7312	9.52	0	0
EMP	NZ092	3	4	1995	4	21	0	53.27556	0	29.52	0	1085.364	505.618	797.4	1066.7496	0	113.27056	0
EMP	NZ092	3	4	1995	5	9	0	77.66508	0	0	0	600.602	808.233	1211.92	703.6344	0	27.33588	23.71842
EMP	NZ092	3	4	1995	6	20	0	74.94867	18.36684	44.04	0	378.604	1322.206	953.84	406.7784	7.34	45.00756	9.76954
EMP	NZ092	3	4	1995	7	5	0	0	3305.07968	932.05617	0	8429.266	3939.753	4005.28	1529.2872	0	0	0
EMP	NZ092	3	4	1995	8	17	72.67785	0	6882.25652	0	0	1760.482	2192.978	718.56	3465.7728	546.45	0	1625.89636
EMP	NZ092	3	4	1995	9	15	0	0	1568.40544	0	0	991.594	2105.802	846.92	889.2576	568.18	0	281.79932
EMP	NZ092	3	4	1995	10	16	0	0	126.25168	0	0	261.172	907.952	463.88	372.7248	0	0	617.42428
EMP	NZ092	3	4	1995	11	14	0	0	4244.74324	68.48	0	428.076	901.31	1232.88	1323.2856	17.12	0	410.24082
EMP	NZ092	3	4	1995	12	14	0	94.73295	1808.30116	0	0	438.548	726.678	472.68	1720.5888	13.13	40.28284	314.56854
EMP	NZD06	11	12	1995	1	25	80.28811	1969.7376	0	464.98881	128.66116	48.266	4214.4175	0	4438.63188	28.96	266.51716	25.6883
EMP	NZD06	11	12	1995	2	8	79.16692	2693.72883	0	441.59106	31.7254	14.28	8452.3718	0	18743.56899	59.49	1533.233	31.6778
EMP	NZD06	11	12	1995	3	27	0	70.2088	0	12.21	0	140.754	1179.775	130.16	1353.156	0	0	0
EMP	NZD06	11	12	1995	4	24	5432.05649	11308.15987	60.45908	288.16488	128.74114	28.974	35098.837	0	1297.9512	1452.51	17184.38956	257.06934
EMP	NZD06	11	12	1995	5	10	0	249.22526	50.21772	173.68317	0	218.178	1012.5951	449.2	1441.9272	32.09	24.60536	619.23444
EMP	NZD06	11	12	1995	6	21	6800.39108	99.52725	5142.0266	2498.85295	0	19.65	18079.137	0	99.036	0	60.2862	3818.69224
EMP	NZD06	11	12	1995	7	6	0	140.80923	3788.71476	2905.44705	0	0	983.3332	0	102.3624	555.56	0	3027.59908
EMP	NZD06	11	12	1995	8	18	1793.25895	409.305	40.1892	4975.135	267.45312	0	12164.124	0	0.80601	0	0	42.7251
EMP	NZD06	11	12	1995	9	18	2343.42542	178.335	34.35488	1938.2363	186.93992	0	7727.578	0	49.51689	2272.73	0	73.04528
EMP	NZD06	11	12	1995	10	17	1528.73525	NA	NA	NA	NA	NA	11666.667	NA	226.6272306	0	NA	NA
EMP	NZD06	11	12	1995	11	15	150.80471	1787.505	64.30272	2849.85572	109.54594	0	5957.111	0	490.456297	0	0	27.33874
EMP	NZD06	11	12	1995	12	18	461.27193	1478.115	226.18632	4641.58516	0	0	4799.33	0	883.4869007	16.42	0	131.15674
EMP	NZD16	6	7	1995	1	24	0	15.46164	0	34.8	0	182.384	1705.937	543	830.3568	0	0	0
EMP	NZD16	6	7	1995	2	7	166.25	41.22501	0	12.28	0	143.508	1375.307	196.24	2733.612	1253.07	0	0
EMP	NZD16	6	7	1995	3	23	0	34.83315	4.26932	27.28	0	195.036	682.159	163.68	1054.0488	0	0	0
EMP	NZD16	6	7	1995	4	20	0	681.29802	0	114.75324	0	427.248	1356.707	464.4	1027.2528	0	261.20952	144.22716
EMP	NZD16	6	7	1995	5	8	0	705.64143	91.8342	32.6	0	259.176	875.46	391.2	1122.7608	0	350.0588	21.6953
